admin1,admin2,market,market_id,latitude,longitude,category,commodity,commodity_id
Kasai-Oriental,Mbuji-Mayi,Mbuji-mayi,1651,-6.15,23.6,"viande, poisson et œufs",viande de poulet,94
Kasai-Oriental,Mbuji-Mayi,Mbuji-mayi,1651,-6.15,23.6,"viande, poisson et œufs","viande de chèvre, avec os",236
Kasai-Oriental,Mbuji-Mayi,Mbuji-mayi,1651,-6.15,23.6,non alimentaire,taux de change,305
Kasai-Oriental,Mbuji-Mayi,Mbuji-mayi,1651,-6.15,23.6,non alimentaire,carburant (diesel),284
Kasai-Oriental,Mbuji-Mayi,Mbuji-mayi,1651,-6.15,23.6,non alimentaire,transport en commun,304
Kasai-Oriental,Mbuji-Mayi,Mbuji-mayi,1651,-6.15,23.6,huiles et matières grasses,huile de palme,62
Kasai-Oriental,Mbuji-Mayi,Mbuji-mayi,1651,-6.15,23.6,légumineuses et noix,haricots,50
Kasai-Oriental,Mbuji-Mayi,Mbuji-mayi,1651,-6.15,23.6,légumes et fruits,plantains,147
Kinshasa,Kinshasa,Kinshasa,144,-4.3,15.3,céréales et tubercules,manioc (chikwangue),303
Kinshasa,Kinshasa,Kinshasa,144,-4.3,15.3,céréales et tubercules,manioc (cossettes),302
Kinshasa,Kinshasa,Kinshasa,144,-4.3,15.3,céréales et tubercules,semoule de maïs,54
Kinshasa,Kinshasa,Kinshasa,144,-4.3,15.3,"viande, poisson et œufs",poisson salé,301
Kinshasa,Kinshasa,Kinshasa,144,-4.3,15.3,"viande, poisson et œufs",poisson fumé,300
Kinshasa,Kinshasa,Kinshasa,144,-4.3,15.3,"viande, poisson et œufs","viande de chèvre, avec os",236
Kinshasa,Kinshasa,Kinshasa,144,-4.3,15.3,non alimentaire,taux de change,305
Kinshasa,Kinshasa,Kinshasa,144,-4.3,15.3,non alimentaire,carburant (diesel),284
Kinshasa,Kinshasa,Kinshasa,144,-4.3,15.3,non alimentaire,transport en commun,304
Kongo-Central,Boma,Boma,1598,-5.82,13.05,céréales et tubercules,manioc (chikwangue),303
Kongo-Central,Boma,Boma,1598,-5.82,13.05,céréales et tubercules,manioc (cossettes),302
Kongo-Central,Boma,Boma,1598,-5.82,13.05,céréales et tubercules,farine de manioc,74
Kongo-Central,Boma,Boma,1598,-5.82,13.05,céréales et tubercules,maïs,51
Kongo-Central,Boma,Boma,1598,-5.82,13.05,céréales et tubercules,semoule de maïs,54
Kongo-Central,Boma,Boma,1598,-5.82,13.05,céréales et tubercules,riz importé,64
Kongo-Central,Boma,Boma,1598,-5.82,13.05,céréales et tubercules,riz local,71
Kongo-Central,Boma,Boma,1598,-5.82,13.05,céréales et tubercules,farine de blé,58
Kongo-Central,Boma,Boma,1598,-5.82,13.05,"viande, poisson et œufs",poisson frais,401
Kongo-Central,Boma,Boma,1598,-5.82,13.05,"viande, poisson et œufs",poisson salé,301
Kongo-Central,Boma,Boma,1598,-5.82,13.05,"viande, poisson et œufs",poisson fumé,300
Kongo-Central,Boma,Boma,1598,-5.82,13.05,"viande, poisson et œufs",viande de bœuf,141
Kongo-Central,Boma,Boma,1598,-5.82,13.05,"viande, poisson et œufs",viande de poulet,94
Kongo-Central,Boma,Boma,1598,-5.82,13.05,"viande, poisson et œufs","viande de chèvre, avec os",236
Kongo-Central,Boma,Boma,1598,-5.82,13.05,non alimentaire,taux de change,305
Kongo-Central,Boma,Boma,1598,-5.82,13.05,non alimentaire,carburant (diesel),284
Kongo-Central,Boma,Boma,1598,-5.82,13.05,non alimentaire,transport en commun,304
Kongo-Central,Boma,Boma,1598,-5.82,13.05,huiles et matières grasses,huile de palme,62
Kongo-Central,Boma,Boma,1598,-5.82,13.05,légumes et fruits,plantains,147
Kongo-Central,Matadi,Matadi,1599,-5.82,13.45,céréales et tubercules,manioc (chikwangue),303
Kongo-Central,Matadi,Matadi,1599,-5.82,13.45,céréales et tubercules,manioc (cossettes),302
Kongo-Central,Matadi,Matadi,1599,-5.82,13.45,céréales et tubercules,farine de manioc,74
Kongo-Central,Matadi,Matadi,1599,-5.82,13.45,céréales et tubercules,maïs,51
Kongo-Central,Matadi,Matadi,1599,-5.82,13.45,céréales et tubercules,semoule de maïs,54
Kongo-Central,Matadi,Matadi,1599,-5.82,13.45,céréales et tubercules,riz importé,64
Kongo-Central,Matadi,Matadi,1599,-5.82,13.45,céréales et tubercules,riz local,71
Kongo-Central,Matadi,Matadi,1599,-5.82,13.45,céréales et tubercules,farine de blé,58
Kongo-Central,Matadi,Matadi,1599,-5.82,13.45,"viande, poisson et œufs",poisson frais,401
Kongo-Central,Matadi,Matadi,1599,-5.82,13.45,"viande, poisson et œufs",poisson salé,301
Kongo-Central,Matadi,Matadi,1599,-5.82,13.45,"viande, poisson et œufs",poisson fumé,300
Kongo-Central,Matadi,Matadi,1599,-5.82,13.45,"viande, poisson et œufs",viande de bœuf,141
Kongo-Central,Matadi,Matadi,1599,-5.82,13.45,"viande, poisson et œufs",viande de poulet,94
Kongo-Central,Matadi,Matadi,1599,-5.82,13.45,"viande, poisson et œufs","viande de chèvre, avec os",236
Kongo-Central,Matadi,Matadi,1599,-5.82,13.45,non alimentaire,taux de change,305
Kongo-Central,Matadi,Matadi,1599,-5.82,13.45,non alimentaire,carburant (diesel),284
Kongo-Central,Matadi,Matadi,1599,-5.82,13.45,non alimentaire,transport en commun,304
Kongo-Central,Matadi,Matadi,1599,-5.82,13.45,huiles et matières grasses,huile de palme,62
Kongo-Central,Matadi,Matadi,1599,-5.82,13.45,légumineuses et noix,haricots,50
Kongo-Central,Matadi,Matadi,1599,-5.82,13.45,légumes et fruits,plantains,147
Kwilu,Bandundu,Bandundu ville,1596,-3.31,17.37,céréales et tubercules,manioc (chikwangue),303
Kwilu,Bandundu,Bandundu ville,1596,-3.31,17.37,céréales et tubercules,manioc (cossettes),302
Kwilu,Bandundu,Bandundu ville,1596,-3.31,17.37,céréales et tubercules,farine de manioc,74
Kwilu,Bandundu,Bandundu ville,1596,-3.31,17.37,céréales et tubercules,maïs,51
Kwilu,Bandundu,Bandundu ville,1596,-3.31,17.37,céréales et tubercules,semoule de maïs,54
Kwilu,Bandundu,Bandundu ville,1596,-3.31,17.37,céréales et tubercules,riz importé,64
Kwilu,Bandundu,Bandundu ville,1596,-3.31,17.37,céréales et tubercules,riz local,71
Kwilu,Bandundu,Bandundu ville,1596,-3.31,17.37,céréales et tubercules,farine de blé,58
Kwilu,Bandundu,Bandundu ville,1596,-3.31,17.37,"viande, poisson et œufs",poisson frais,401
Kwilu,Bandundu,Bandundu ville,1596,-3.31,17.37,"viande, poisson et œufs",poisson salé,301
Kwilu,Bandundu,Bandundu ville,1596,-3.31,17.37,"viande, poisson et œufs",poisson fumé,300
Kwilu,Bandundu,Bandundu ville,1596,-3.31,17.37,"viande, poisson et œufs",viande de bœuf,141
Kwilu,Bandundu,Bandundu ville,1596,-3.31,17.37,"viande, poisson et œufs",viande de poulet,94
Kwilu,Bandundu,Bandundu ville,1596,-3.31,17.37,"viande, poisson et œufs","viande de chèvre, avec os",236
Kwilu,Bandundu,Bandundu ville,1596,-3.31,17.37,non alimentaire,taux de change,305
Kwilu,Bandundu,Bandundu ville,1596,-3.31,17.37,non alimentaire,carburant (diesel),284
Kwilu,Bandundu,Bandundu ville,1596,-3.31,17.37,non alimentaire,transport en commun,304
Kwilu,Bandundu,Bandundu ville,1596,-3.31,17.37,huiles et matières grasses,huile de palme,62
Kwilu,Bandundu,Bandundu ville,1596,-3.31,17.37,légumes et fruits,plantains,147
Kwilu,Kikwit,Kikwit,1597,-5.04,18.82,céréales et tubercules,manioc (chikwangue),303
Kwilu,Kikwit,Kikwit,1597,-5.04,18.82,céréales et tubercules,manioc (cossettes),302
Kwilu,Kikwit,Kikwit,1597,-5.04,18.82,céréales et tubercules,farine de manioc,74
Kwilu,Kikwit,Kikwit,1597,-5.04,18.82,céréales et tubercules,maïs,51
Kwilu,Kikwit,Kikwit,1597,-5.04,18.82,céréales et tubercules,semoule de maïs,54
Kwilu,Kikwit,Kikwit,1597,-5.04,18.82,céréales et tubercules,riz importé,64
Kwilu,Kikwit,Kikwit,1597,-5.04,18.82,céréales et tubercules,riz local,71
Kwilu,Kikwit,Kikwit,1597,-5.04,18.82,céréales et tubercules,farine de blé,58
Kwilu,Kikwit,Kikwit,1597,-5.04,18.82,"viande, poisson et œufs",poisson frais,401
Kwilu,Kikwit,Kikwit,1597,-5.04,18.82,"viande, poisson et œufs",poisson salé,301
Kwilu,Kikwit,Kikwit,1597,-5.04,18.82,"viande, poisson et œufs",poisson fumé,300
Kwilu,Kikwit,Kikwit,1597,-5.04,18.82,"viande, poisson et œufs",viande de bœuf,141
Kwilu,Kikwit,Kikwit,1597,-5.04,18.82,"viande, poisson et œufs",viande de poulet,94
Kwilu,Kikwit,Kikwit,1597,-5.04,18.82,"viande, poisson et œufs","viande de chèvre, avec os",236
Kwilu,Kikwit,Kikwit,1597,-5.04,18.82,non alimentaire,taux de change,305
Kwilu,Kikwit,Kikwit,1597,-5.04,18.82,non alimentaire,carburant (diesel),284
Kwilu,Kikwit,Kikwit,1597,-5.04,18.82,non alimentaire,transport en commun,304
Kwilu,Kikwit,Kikwit,1597,-5.04,18.82,huiles et matières grasses,huile de palme,62
Kwilu,Kikwit,Kikwit,1597,-5.04,18.82,légumes et fruits,plantains,147
Lomami,Mwene-Ditu,Mwene-Ditu,1603,-7.0,23.45,céréales et tubercules,manioc (chikwangue),303
Lomami,Mwene-Ditu,Mwene-Ditu,1603,-7.0,23.45,céréales et tubercules,manioc (cossettes),302
Lomami,Mwene-Ditu,Mwene-Ditu,1603,-7.0,23.45,céréales et tubercules,farine de manioc,74
Lomami,Mwene-Ditu,Mwene-Ditu,1603,-7.0,23.45,céréales et tubercules,maïs,51
Lomami,Mwene-Ditu,Mwene-Ditu,1603,-7.0,23.45,céréales et tubercules,semoule de maïs,54
Lomami,Mwene-Ditu,Mwene-Ditu,1603,-7.0,23.45,céréales et tubercules,riz importé,64
Lomami,Mwene-Ditu,Mwene-Ditu,1603,-7.0,23.45,céréales et tubercules,riz local,71
Lomami,Mwene-Ditu,Mwene-Ditu,1603,-7.0,23.45,céréales et tubercules,farine de blé,58
Lomami,Mwene-Ditu,Mwene-Ditu,1603,-7.0,23.45,"viande, poisson et œufs",poisson frais,401
Lomami,Mwene-Ditu,Mwene-Ditu,1603,-7.0,23.45,"viande, poisson et œufs",poisson salé,301
Lomami,Mwene-Ditu,Mwene-Ditu,1603,-7.0,23.45,"viande, poisson et œufs",poisson fumé,300
Lomami,Mwene-Ditu,Mwene-Ditu,1603,-7.0,23.45,"viande, poisson et œufs",viande de bœuf,141
Lomami,Mwene-Ditu,Mwene-Ditu,1603,-7.0,23.45,"viande, poisson et œufs",viande de poulet,94
Lomami,Mwene-Ditu,Mwene-Ditu,1603,-7.0,23.45,"viande, poisson et œufs","viande de chèvre, avec os",236
Lomami,Mwene-Ditu,Mwene-Ditu,1603,-7.0,23.45,non alimentaire,taux de change,305
Lomami,Mwene-Ditu,Mwene-Ditu,1603,-7.0,23.45,non alimentaire,carburant (diesel),284
Lomami,Mwene-Ditu,Mwene-Ditu,1603,-7.0,23.45,non alimentaire,transport en commun,304
Lomami,Mwene-Ditu,Mwene-Ditu,1603,-7.0,23.45,huiles et matières grasses,huile de palme,62
Lomami,Mwene-Ditu,Mwene-Ditu,1603,-7.0,23.45,légumineuses et noix,haricots,50
Lomami,Mwene-Ditu,Mwene-Ditu,1603,-7.0,23.45,légumes et fruits,plantains,147
Lualaba,Kolwezi,Kolwezi,1605,-10.72,25.47,céréales et tubercules,manioc (chikwangue),303
Lualaba,Kolwezi,Kolwezi,1605,-10.72,25.47,céréales et tubercules,manioc (cossettes),302
Lualaba,Kolwezi,Kolwezi,1605,-10.72,25.47,céréales et tubercules,farine de manioc,74
Lualaba,Kolwezi,Kolwezi,1605,-10.72,25.47,céréales et tubercules,maïs,51
Lualaba,Kolwezi,Kolwezi,1605,-10.72,25.47,céréales et tubercules,semoule de maïs,54
Lualaba,Kolwezi,Kolwezi,1605,-10.72,25.47,céréales et tubercules,riz importé,64
Lualaba,Kolwezi,Kolwezi,1605,-10.72,25.47,céréales et tubercules,riz local,71
Lualaba,Kolwezi,Kolwezi,1605,-10.72,25.47,céréales et tubercules,farine de blé,58
Lualaba,Kolwezi,Kolwezi,1605,-10.72,25.47,"viande, poisson et œufs",poisson frais,401
Lualaba,Kolwezi,Kolwezi,1605,-10.72,25.47,"viande, poisson et œufs",poisson salé,301
Lualaba,Kolwezi,Kolwezi,1605,-10.72,25.47,"viande, poisson et œufs",poisson fumé,300
Lualaba,Kolwezi,Kolwezi,1605,-10.72,25.47,"viande, poisson et œufs",viande de bœuf,141
Lualaba,Kolwezi,Kolwezi,1605,-10.72,25.47,"viande, poisson et œufs",viande de poulet,94
Lualaba,Kolwezi,Kolwezi,1605,-10.72,25.47,"viande, poisson et œufs","viande de chèvre, avec os",236
Lualaba,Kolwezi,Kolwezi,1605,-10.72,25.47,non alimentaire,taux de change,305
Lualaba,Kolwezi,Kolwezi,1605,-10.72,25.47,non alimentaire,carburant (diesel),284
Lualaba,Kolwezi,Kolwezi,1605,-10.72,25.47,non alimentaire,transport en commun,304
Lualaba,Kolwezi,Kolwezi,1605,-10.72,25.47,huiles et matières grasses,huile de palme,62
Lualaba,Kolwezi,Kolwezi,1605,-10.72,25.47,légumineuses et noix,haricots,50
Lualaba,Kolwezi,Kolwezi,1605,-10.72,25.47,légumes et fruits,plantains,147
Maniema,Kindu,Kindu,149,-2.95,25.95,céréales et tubercules,manioc (chikwangue),303
Maniema,Kindu,Kindu,149,-2.95,25.95,céréales et tubercules,manioc (cossettes),302
Maniema,Kindu,Kindu,149,-2.95,25.95,céréales et tubercules,semoule de maïs,54
Maniema,Kindu,Kindu,149,-2.95,25.95,"viande, poisson et œufs",poisson salé,301
Maniema,Kindu,Kindu,149,-2.95,25.95,"viande, poisson et œufs",poisson fumé,300
Maniema,Kindu,Kindu,149,-2.95,25.95,"viande, poisson et œufs","viande de chèvre, avec os",236
Maniema,Kindu,Kindu,149,-2.95,25.95,non alimentaire,taux de change,305
Maniema,Kindu,Kindu,149,-2.95,25.95,non alimentaire,carburant (diesel),284
Maniema,Kindu,Kindu,149,-2.95,25.95,non alimentaire,transport en commun,304
Nord-Kivu,Beni,Beni,1607,0.5,29.47,céréales et tubercules,manioc (chikwangue),303
Nord-Kivu,Beni,Beni,1607,0.5,29.47,céréales et tubercules,manioc (cossettes),302
Nord-Kivu,Beni,Beni,1607,0.5,29.47,céréales et tubercules,farine de manioc,74
Nord-Kivu,Beni,Beni,1607,0.5,29.47,céréales et tubercules,maïs,51
Nord-Kivu,Beni,Beni,1607,0.5,29.47,céréales et tubercules,semoule de maïs,54
Nord-Kivu,Beni,Beni,1607,0.5,29.47,céréales et tubercules,riz importé,64
Nord-Kivu,Beni,Beni,1607,0.5,29.47,céréales et tubercules,riz local,71
Nord-Kivu,Beni,Beni,1607,0.5,29.47,céréales et tubercules,farine de blé,58
Nord-Kivu,Beni,Beni,1607,0.5,29.47,"viande, poisson et œufs",poisson frais,401
Nord-Kivu,Beni,Beni,1607,0.5,29.47,"viande, poisson et œufs",poisson salé,301
Nord-Kivu,Beni,Beni,1607,0.5,29.47,"viande, poisson et œufs",poisson fumé,300
Nord-Kivu,Beni,Beni,1607,0.5,29.47,"viande, poisson et œufs",viande de bœuf,141
Nord-Kivu,Beni,Beni,1607,0.5,29.47,"viande, poisson et œufs",viande de poulet,94
Nord-Kivu,Beni,Beni,1607,0.5,29.47,"viande, poisson et œufs","viande de chèvre, avec os",236
Nord-Kivu,Beni,Beni,1607,0.5,29.47,non alimentaire,taux de change,305
Nord-Kivu,Beni,Beni,1607,0.5,29.47,non alimentaire,carburant (diesel),284
Nord-Kivu,Beni,Beni,1607,0.5,29.47,non alimentaire,transport en commun,304
Nord-Kivu,Beni,Beni,1607,0.5,29.47,huiles et matières grasses,huile de palme,62
Nord-Kivu,Beni,Beni,1607,0.5,29.47,légumineuses et noix,haricots,50
Nord-Kivu,Beni,Beni,1607,0.5,29.47,légumes et fruits,plantains,147
Nord-Kivu,Butembo,Butembo,1650,0.15,29.28,céréales et tubercules,manioc (chikwangue),303
Nord-Kivu,Butembo,Butembo,1650,0.15,29.28,céréales et tubercules,manioc (cossettes),302
Nord-Kivu,Butembo,Butembo,1650,0.15,29.28,céréales et tubercules,farine de manioc,74
Nord-Kivu,Butembo,Butembo,1650,0.15,29.28,céréales et tubercules,maïs,51
Nord-Kivu,Butembo,Butembo,1650,0.15,29.28,céréales et tubercules,semoule de maïs,54
Nord-Kivu,Butembo,Butembo,1650,0.15,29.28,céréales et tubercules,riz importé,64
Nord-Kivu,Butembo,Butembo,1650,0.15,29.28,céréales et tubercules,riz local,71
Nord-Kivu,Butembo,Butembo,1650,0.15,29.28,céréales et tubercules,farine de blé,58
Nord-Kivu,Butembo,Butembo,1650,0.15,29.28,"viande, poisson et œufs",poisson frais,401
Nord-Kivu,Butembo,Butembo,1650,0.15,29.28,"viande, poisson et œufs",poisson salé,301
Nord-Kivu,Butembo,Butembo,1650,0.15,29.28,"viande, poisson et œufs",poisson fumé,300
Nord-Kivu,Butembo,Butembo,1650,0.15,29.28,"viande, poisson et œufs",viande de bœuf,141
Nord-Kivu,Butembo,Butembo,1650,0.15,29.28,"viande, poisson et œufs",viande de poulet,94
Nord-Kivu,Butembo,Butembo,1650,0.15,29.28,"viande, poisson et œufs","viande de chèvre, avec os",236
Nord-Kivu,Butembo,Butembo,1650,0.15,29.28,non alimentaire,taux de change,305
Nord-Kivu,Butembo,Butembo,1650,0.15,29.28,non alimentaire,carburant (diesel),284
Nord-Kivu,Butembo,Butembo,1650,0.15,29.28,non alimentaire,transport en commun,304
Nord-Kivu,Butembo,Butembo,1650,0.15,29.28,huiles et matières grasses,huile de palme,62
Nord-Kivu,Butembo,Butembo,1650,0.15,29.28,légumineuses et noix,haricots,50
Nord-Kivu,Butembo,Butembo,1650,0.15,29.28,légumes et fruits,plantains,147
Nord-Kivu,Goma,Goma,152,-1.68,29.22,céréales et tubercules,manioc (chikwangue),303
Nord-Kivu,Goma,Goma,152,-1.68,29.22,céréales et tubercules,manioc (cossettes),302
Nord-Kivu,Goma,Goma,152,-1.68,29.22,céréales et tubercules,semoule de maïs,54
Nord-Kivu,Goma,Goma,152,-1.68,29.22,"viande, poisson et œufs",poisson frais,401
Nord-Kivu,Goma,Goma,152,-1.68,29.22,"viande, poisson et œufs",poisson salé,301
Nord-Kivu,Goma,Goma,152,-1.68,29.22,"viande, poisson et œufs",poisson fumé,300
Nord-Kivu,Goma,Goma,152,-1.68,29.22,"viande, poisson et œufs",viande de bœuf,141
Nord-Kivu,Goma,Goma,152,-1.68,29.22,"viande, poisson et œufs",viande de poulet,94
Nord-Kivu,Goma,Goma,152,-1.68,29.22,"viande, poisson et œufs","viande de chèvre, avec os",236
Nord-Kivu,Goma,Goma,152,-1.68,29.22,non alimentaire,taux de change,305
Nord-Kivu,Goma,Goma,152,-1.68,29.22,non alimentaire,carburant (diesel),284
Nord-Kivu,Goma,Goma,152,-1.68,29.22,non alimentaire,transport en commun,304
Nord-Kivu,Goma,Goma,152,-1.68,29.22,huiles et matières grasses,huile de palme,62
Nord-Ubangi,Gbadolite,Gbadolite,1649,4.28,21.02,céréales et tubercules,manioc (chikwangue),303
Nord-Ubangi,Gbadolite,Gbadolite,1649,4.28,21.02,céréales et tubercules,manioc (cossettes),302
Nord-Ubangi,Gbadolite,Gbadolite,1649,4.28,21.02,céréales et tubercules,farine de manioc,74
Nord-Ubangi,Gbadolite,Gbadolite,1649,4.28,21.02,céréales et tubercules,maïs,51
Nord-Ubangi,Gbadolite,Gbadolite,1649,4.28,21.02,céréales et tubercules,semoule de maïs,54
Nord-Ubangi,Gbadolite,Gbadolite,1649,4.28,21.02,céréales et tubercules,riz importé,64
Nord-Ubangi,Gbadolite,Gbadolite,1649,4.28,21.02,céréales et tubercules,riz local,71
Nord-Ubangi,Gbadolite,Gbadolite,1649,4.28,21.02,céréales et tubercules,farine de blé,58
Nord-Ubangi,Gbadolite,Gbadolite,1649,4.28,21.02,"viande, poisson et œufs",poisson frais,401
Nord-Ubangi,Gbadolite,Gbadolite,1649,4.28,21.02,"viande, poisson et œufs",poisson salé,301
Nord-Ubangi,Gbadolite,Gbadolite,1649,4.28,21.02,"viande, poisson et œufs",poisson fumé,300
Nord-Ubangi,Gbadolite,Gbadolite,1649,4.28,21.02,"viande, poisson et œufs",viande de bœuf,141
Nord-Ubangi,Gbadolite,Gbadolite,1649,4.28,21.02,"viande, poisson et œufs",viande de poulet,94
Nord-Ubangi,Gbadolite,Gbadolite,1649,4.28,21.02,"viande, poisson et œufs","viande de chèvre, avec os",236
Nord-Ubangi,Gbadolite,Gbadolite,1649,4.28,21.02,non alimentaire,taux de change,305
Nord-Ubangi,Gbadolite,Gbadolite,1649,4.28,21.02,non alimentaire,carburant (diesel),284
Nord-Ubangi,Gbadolite,Gbadolite,1649,4.28,21.02,non alimentaire,transport en commun,304
Nord-Ubangi,Gbadolite,Gbadolite,1649,4.28,21.02,huiles et matières grasses,huile de palme,62
Nord-Ubangi,Gbadolite,Gbadolite,1649,4.28,21.02,légumineuses et noix,haricots,50
Nord-Ubangi,Gbadolite,Gbadolite,1649,4.28,21.02,légumes et fruits,plantains,147
Sud-Kivu,Bukavu,Nyawera,150,-2.51,28.86,céréales et tubercules,manioc (chikwangue),303
Sud-Kivu,Bukavu,Nyawera,150,-2.51,28.86,céréales et tubercules,manioc (cossettes),302
Sud-Kivu,Bukavu,Nyawera,150,-2.51,28.86,céréales et tubercules,semoule de maïs,54
Sud-Kivu,Bukavu,Nyawera,150,-2.51,28.86,"viande, poisson et œufs",poisson salé,301
Sud-Kivu,Bukavu,Nyawera,150,-2.51,28.86,"viande, poisson et œufs",poisson fumé,300
Sud-Kivu,Bukavu,Nyawera,150,-2.51,28.86,"viande, poisson et œufs","viande de chèvre, avec os",236
Sud-Kivu,Bukavu,Nyawera,150,-2.51,28.86,non alimentaire,taux de change,305
Sud-Kivu,Bukavu,Nyawera,150,-2.51,28.86,non alimentaire,carburant (diesel),284
Sud-Kivu,Bukavu,Nyawera,150,-2.51,28.86,non alimentaire,transport en commun,304
Sud-Kivu,Uvira city,Uvira,147,-3.41,29.14,céréales et tubercules,manioc (chikwangue),303
Sud-Kivu,Uvira city,Uvira,147,-3.41,29.14,céréales et tubercules,manioc (cossettes),302
Sud-Kivu,Uvira city,Uvira,147,-3.41,29.14,céréales et tubercules,semoule de maïs,54
Sud-Kivu,Uvira city,Uvira,147,-3.41,29.14,"viande, poisson et œufs",poisson salé,301
Sud-Kivu,Uvira city,Uvira,147,-3.41,29.14,"viande, poisson et œufs",poisson fumé,300
Sud-Kivu,Uvira city,Uvira,147,-3.41,29.14,"viande, poisson et œufs","viande de chèvre, avec os",236
Sud-Kivu,Uvira city,Uvira,147,-3.41,29.14,non alimentaire,taux de change,305
Sud-Kivu,Uvira city,Uvira,147,-3.41,29.14,non alimentaire,carburant (diesel),284
Sud-Kivu,Uvira city,Uvira,147,-3.41,29.14,non alimentaire,transport en commun,304
Tanganyika,Kalemie,Kalemie,143,-5.92,29.19,céréales et tubercules,manioc (chikwangue),303
Tanganyika,Kalemie,Kalemie,143,-5.92,29.19,céréales et tubercules,manioc (cossettes),302
Tanganyika,Kalemie,Kalemie,143,-5.92,29.19,céréales et tubercules,semoule de maïs,54
Tanganyika,Kalemie,Kalemie,143,-5.92,29.19,"viande, poisson et œufs",poisson salé,301
Tanganyika,Kalemie,Kalemie,143,-5.92,29.19,"viande, poisson et œufs",poisson fumé,300
Tanganyika,Kalemie,Kalemie,143,-5.92,29.19,"viande, poisson et œufs","viande de chèvre, avec os",236
Tanganyika,Kalemie,Kalemie,143,-5.92,29.19,non alimentaire,taux de change,305
Tanganyika,Kalemie,Kalemie,143,-5.92,29.19,non alimentaire,carburant (diesel),284
Tanganyika,Kalemie,Kalemie,143,-5.92,29.19,non alimentaire,transport en commun,304
Tshopo,Kisangani,Kisangani,1608,0.52,25.2,céréales et tubercules,manioc (chikwangue),303
